,R,Q,A
8486,-0.16071583504699039,2,1
3329,0.2827506667077442,0,1
4135,5.486903340197156,2,0
4201,3.289156959654381,2,0
1379,6.192432360119973,2,1
1841,-0.14923355775171698,1,1
9778,2.85973112626717,1,0
7308,11.677336292508333,1,0
894,1.7089614267619666,0,1
2240,11.07013791506854,2,1
1085,1.700771367424486,2,1
3557,1.8399424572658134,0,1
9857,1.5097863667791795,1,1
4584,1.3235965482953551,2,1
1222,0.8494071290207073,1,1
8922,3.253739204781659,2,0
2065,1.38542927399569,1,0
2404,8.124270182072486,2,0
664,12.505772749431337,1,0
548,10.116527999273725,2,1
9654,6.848783852644992,1,0
5153,6.490012896504753,0,1
5363,-0.7912603174855053,2,1
6380,5.502016417830729,0,0
6381,1.2834642013416615,3,0
2326,6.770300963341775,2,1
9263,7.450073050010692,2,1
220,19.180056980355168,0,0
9147,2.3328235815180776,2,1
9633,1.0933949169698476,2,0
4432,2.323343464340173,1,1
558,0.2618977691403927,1,0
6919,3.3809711830479277,1,0
8822,3.0441371776701818,2,0
5513,13.191966025898953,2,1
8315,3.5037295210670436,2,1
2605,11.132015605250295,1,0
3506,2.463991919704701,1,1
9893,12.29465016370738,1,1
2053,31.013794631763723,3,0
7732,3.391788127764703,1,0
632,10.637172535443991,3,0
223,3.2276700283594755,0,0
9525,1.0595840939770833,1,0
9112,0.9670206504777021,2,1
8333,22.450764911867076,2,1
715,2.6580611592177363,1,0
5309,1.2910758598339234,0,0
4952,2.92555310566053,2,1
1480,0.1530211057730857,2,1
6729,7.99501535265046,2,1
701,1.0685732013224714,1,1
4566,-0.009260418609514875,2,1
440,8.272536657451454,2,0
263,3.214662231003256,1,0
2050,6.828800104965068,1,0
849,4.986942166300634,1,0
8799,14.777464430900137,1,0
6335,8.97235573903911,2,1
8414,-1.0065657262131984,1,1
7337,5.326111710339871,1,1
5481,0.05853460770237007,0,1
9610,9.424829928869164,3,0
755,3.6480406929604925,1,1
4346,3.1604384179415717,1,0
5565,1.0262937237846819,2,0
4525,1.283298308959182,0,1
5104,13.607516852342291,3,1
396,3.728232697728135,1,0
2477,4.693137879615028,2,1
7742,-1.4155577877087653,1,1
3354,-0.5955897993078667,1,1
8609,2.4389517951282658,0,0
6032,7.514522220869978,2,0
2400,5.1862062612005735,1,0
2207,1.8592545192346135,2,1
1886,2.186905798009832,2,1
6063,6.824187395365918,1,1
1507,5.196579087496967,2,1
9582,0.5924397051594847,2,0
461,2.2739018024734596,2,0
8567,3.3563111680362203,3,0
4061,10.19393413961044,2,0
3138,2.9053228310314667,3,0
958,14.557981147000387,1,1
9079,-0.15812711215133302,2,1
5136,-0.7689033409036625,2,1
8743,1.2806758308671045,2,1
9520,0.97002402206593,1,1
1723,3.981621820750156,1,0
3328,5.209599348976868,1,1
6072,4.4900973062142056,1,1
5914,18.896172452277025,3,0
935,9.893212367924772,3,1
3619,2.937430957789892,3,1
8946,13.342186727868715,0,0
6666,8.792714192570728,2,0
6554,1.1788132865684817,2,0
4609,3.6490029718714334,1,0
763,3.083057773983644,2,0
7045,1.777215605796286,2,0
8816,3.120430540643847,2,1
2519,15.050127743739338,2,0
7187,11.773902615941811,2,0
103,0.6120560381386295,2,1
6513,2.842930019373644,2,1
4936,6.054056728923378,0,1
6801,3.475506110292619,1,1
2264,3.0456565034809433,0,0
5942,7.956787675097148,1,1
3357,6.345558080878473,0,0
9014,2.7722975156826495,3,0
259,4.558463550912808,2,1
4577,1.2638672000516529,2,0
9595,7.06463845607508,2,1
4450,0.5100185458052398,1,1
334,1.181467146321372,2,0
6507,2.5877946991012526,1,0
3947,12.37858515887409,1,0
6823,1.7915330022825067,2,0
5822,3.0651641379802657,2,0
6595,3.312532486640653,1,1
6617,2.375300803300093,2,0
1712,4.643012883859846,1,0
2501,3.155241497673157,3,0
7313,5.527820899965001,2,0
2341,-0.31811804698028556,1,1
8999,1.4116048907950585,2,0
9491,2.183728943599646,1,1
8488,1.8948547682141612,1,0
8879,12.705382486453953,3,0
6126,0.6418012936930154,2,0
665,5.517437485861417,2,1
4354,7.521911259443865,2,0
76,0.061185682480976666,2,1
2834,4.013013656978613,2,0
9304,8.967920158562322,2,0
659,8.019361347229507,0,1
4386,8.422518275629956,2,0
3483,3.0570868984830915,1,0
3197,4.988586832678056,1,1
4962,0.2127622480922029,2,0
6160,9.802265455441054,2,1
1771,6.835371908157109,3,0
5185,2.865889387466175,0,1
1495,0.005601633424646035,0,1
5491,1.886403501169335,2,1
9020,9.542030720602122,2,0
5711,0.7019576016213658,1,1
8646,1.2446357916694055,2,0
4738,7.771112706003584,2,0
6579,10.860687158240765,2,0
374,10.755372114142514,2,0
2392,2.8933172150135578,1,0
3572,8.833932898058858,0,0
6907,3.435486437943295,0,1
4524,7.9189809869217065,2,0
9979,1.6786409224843328,1,0
9640,14.76875356041111,2,0
670,0.06536146972800161,1,1
4923,16.063344956113486,2,0
4333,23.85316127495738,0,1
8077,7.844419899857479,3,0
6795,0.7698552312979201,2,1
1167,1.8916078270724266,1,0
7162,7.323746184863598,2,1
7878,4.602338047940275,1,0
69,19.89399336634861,1,1
72,8.860638276642895,1,1
2075,1.4571885017697417,3,1
6639,2.9567510959962577,3,1
3501,1.963560693347465,1,1
3992,6.167087741880749,3,1
2011,8.471502533156352,3,0
9708,12.803382178902858,1,1
2106,0.27807240930789145,2,1
1985,1.6170530655947672,1,1
2891,2.069416602106716,1,1
6767,2.985171514973483,3,0
5356,6.656788195474776,2,0
9037,11.136822421078534,2,0
5919,8.61339245414436,2,0
3798,1.386735358391451,2,0
2497,10.421786236874697,1,0
7635,3.848924090128972,0,1
6178,5.005685258608872,2,0
3718,2.692554473374651,2,1
4534,-1.2856169636807557,3,1
6723,3.2354237840117452,1,1
6713,1.9747859966784183,2,1
4102,5.862985208604029,2,1
7592,2.235927712908791,1,0
4802,7.933560568776074,0,0
4680,3.446852347213478,2,0
5694,15.270703302246275,2,1
4176,2.6598891103113353,2,0
4977,6.234750390056842,3,0
518,5.18201294879605,0,0
4942,4.28592218103346,1,1
2451,5.102593709137886,0,1
7424,1.8679245956245936,2,0
4508,4.084019823804848,2,0
7002,4.358392126192205,3,1
2921,9.419844119572078,1,0
4241,-0.7123756063156139,1,1
4957,10.415971320419924,2,0
1843,12.030861650398496,2,1
8400,-1.4937281183467266,2,1
1905,4.580443054968442,1,0
5680,2.854646938478232,1,1
3823,6.86837954084984,1,0
541,4.122683342735625,2,0
3735,7.324544777209214,1,1
6333,11.763058947059616,1,0
3491,5.742954043073979,0,1
9580,0.46339535437619706,1,1
6029,1.1707367807909144,0,1
6158,2.8690632648932457,2,1
3436,9.231649027848558,2,1
3336,3.0076601953973734,2,1
4794,13.255086933204971,1,1
1845,1.356372094466081,2,0
8502,2.2085245565778155,2,0
2161,0.6549103169810584,0,1
8718,2.109802114564004,1,0
3754,-0.16268340834642814,0,1
3409,1.4312820148237817,1,0
5566,8.350117460391887,2,0
2720,6.277822682953566,1,0
9110,4.146866016761337,1,1
2012,3.798232361088318,3,0
8579,7.363081897346941,1,1
9839,2.9126835878791617,2,1
1,4.483394190646763,0,0
3238,11.423588451430078,2,0
7429,8.565458354050753,1,0
451,5.84827614850086,0,0
7622,0.3554084439984484,2,1
6566,0.974906965079672,2,1
6539,4.035849594654429,2,1
9754,5.036066654212574,1,0
8690,3.843195349740954,2,1
1317,-0.6221669889833918,1,1
8008,4.351532421379355,1,0
6175,0.48828516993730053,2,1
650,1.9338179160415687,1,1
1299,7.062220869797983,1,1
4180,9.164866600372106,1,1
408,1.1725481736122876,2,1
1916,3.4380749027663002,1,0
4845,3.2615363392970953,3,0
5796,1.9581869205749287,2,0
2823,3.8223679804039072,2,1
4306,3.319846454044667,2,0
1816,0.3501016870628906,3,1
8001,2.1860440619173933,3,0
3569,1.6655392979854517,2,1
8234,0.0493909194095008,1,1
8440,14.112678214892494,0,1
5729,5.454223224042181,3,0
2675,5.2989322938833,3,0
3872,12.287124913219294,1,0
636,7.183463839203414,1,1
6634,7.307328805949641,0,0
7260,11.870856537429349,3,0
6102,3.161701117886615,2,0
3245,11.715162667533955,0,0
9920,11.282682585811845,2,0
7668,7.678245988448109,2,0
4505,1.3894049060242448,1,1
4510,3.5619793904346224,3,1
9427,14.535118422828692,0,0
2660,5.845874648728021,2,1
5562,1.8144842881600338,3,1
7012,6.311007265066037,3,0
832,2.5345500241790178,2,0
5896,0.5922372098992814,3,1
2191,6.542314409075198,1,0
4760,2.5703547832469766,1,0
7407,1.3823794213331153,2,1
2819,3.2683037473517107,2,1
7396,0.4351985635464941,1,1
5594,9.74537775427615,1,0
5339,9.260094769141322,1,1
168,4.43487660167898,1,0
1502,10.527346687738406,1,0
6182,10.887072405990368,2,1
5112,0.3934566222113274,0,1
2973,8.446700831371253,2,0
7410,22.33321851565782,3,1
230,11.100239433031657,3,0
289,1.9625966505325558,3,0
6423,3.049316247872783,0,1
2079,4.914209285823006,2,0
3392,3.25058515085534,2,1
3795,2.4829666236359436,2,0
1166,8.072245826327837,2,0
104,4.707291589056294,2,0
6501,8.421892789004385,1,0
402,1.2364490828530332,0,1
9650,-0.1900613038743344,1,1
9046,0.1694321584938212,0,1
1280,6.801810215401616,1,0
612,4.820470029689991,1,0
656,2.9111317698224015,2,0
4497,2.471000923428803,0,1
4999,0.9030663382054225,2,0
3086,16.561307006481886,1,0
2274,3.6910659840083864,1,0
1531,1.4467967752750117,2,1
7119,0.6949756735197083,0,1
5996,-1.7134766198073415,3,1
3543,4.628830648464078,0,0
6071,4.230295891077002,1,0
1024,4.914369221274988,0,1
890,2.472632880942661,1,0
3876,6.737466232062806,0,0
303,8.511203477709941,1,0
4012,9.387645041347973,2,0
4411,9.761624092227223,2,1
1057,5.024914612370242,1,0
2150,8.19210380542625,1,0
9064,11.789881682182422,2,0
8409,0.28694189540300297,1,1
8358,4.197275075201799,1,1
9314,5.6274877182596175,1,0
5900,1.285516343630939,1,0
3250,1.1811846140040883,1,0
6003,-0.3233329066272266,1,1
7370,3.2457156083142973,2,1
37,1.895493403862873,3,1
2285,2.7865330804275077,2,1
7136,3.5410770468482973,3,0
7620,4.508955395832523,1,0
2090,0.499762824951556,2,0
7385,4.965238326125503,1,1
6748,14.991417809130965,1,0
7586,4.4458101179327105,2,0
9019,2.1261824551330166,2,1
828,12.656875219028528,2,1
9686,5.415720765341885,1,1
1619,2.7554976197540677,2,1
2413,0.2912435960557827,1,0
2409,-1.167397457300229,0,1
6934,3.731177377756754,1,0
9512,3.467134575629011,1,1
4359,0.7777920453614326,2,1
4010,5.742748832713726,1,0
128,7.271804367392194,2,0
2503,2.311054678992032,2,0
1702,3.8252658640889265,1,1
7372,8.236718512246046,1,0
9664,5.008209097846754,3,0
9529,6.607139447445139,3,0
434,3.0855066729395304,1,0
6073,4.293500578250315,2,1
2252,1.9072884862375306,2,1
4000,6.334544765812785,2,1
2306,1.7861323861195473,1,1
9623,2.827030992703019,1,1
3781,2.0658274335866302,1,1
9045,2.7607261158479623,1,0
266,-0.033239888781622984,1,1
1011,2.7275953696791846,1,0
2352,0.28959913684864125,2,1
588,6.88740188365914,1,0
7613,7.711307817495415,1,1
4050,6.771209324342195,0,0
7172,-0.8624993585091667,2,1
2416,3.71389383588029,1,1
1156,5.784140661273528,0,1
4454,8.830314798795502,1,1
2782,19.187707717828285,2,1
5668,1.2023588079087792,0,1
3918,22.5617089432467,1,1
4596,1.4149716477475023,1,0
6486,1.9227242622349945,1,0
969,4.561661949570757,0,1
2292,5.340975995302543,2,0
5940,2.0972365867924254,2,0
6742,8.04652587191626,2,0
1211,2.2995061244867028,2,1
744,5.222629076682995,2,0
7440,3.4159177921974377,3,1
4351,3.338887288901031,2,1
5871,0.7760237394475373,0,1
2712,1.7309955650297333,1,0
4430,19.796176583234036,2,0
4698,-0.7646332119896186,3,1
286,9.250845007757315,1,0
654,12.066845868682686,3,1
4143,2.1019297457205894,1,1
3523,8.575164190350758,2,1
3708,8.760439533636987,2,1
1825,12.708407655893435,1,1
6012,8.363563672857834,2,1
7174,2.4747648326657927,2,0
1681,2.859358598912698,1,0
7320,4.5004812788915185,1,0
83,3.853509653608919,2,0
7944,8.763770413393319,0,0
8736,1.6237337447217381,3,1
2825,5.320651596218784,3,0
2386,1.8818559194618802,0,0
2148,0.28374057196918256,2,1
9347,5.250140590551878,2,0
3144,3.117737980121253,1,0
3302,17.357756789795516,2,0
5570,3.165587749360915,0,1
5924,1.444015482198481,2,1
7570,13.998833581365119,1,0
91,4.240671011710868,1,1
7154,5.033074634737775,1,0
2654,10.815386111820853,2,1
1715,7.617683624695523,1,0
8594,1.96684898007463,2,1
9040,1.577664011337491,2,1
5766,2.6587098898990362,0,0
3094,6.7592959598461455,2,0
9303,0.5777943584573437,1,0
3171,2.2980803458899004,3,1
3378,2.5696252316766133,3,1
8992,-0.7865502708440715,1,1
9579,9.457273574520084,1,1
2879,5.426658625753586,1,0
505,8.133218840531967,1,0
101,4.775135046284247,1,1
2889,9.703343649195258,1,0
5867,6.641275660724586,1,0
4575,6.961250309277517,3,1
1227,0.13520727474770045,2,1
7947,3.8536709585396896,2,0
6777,3.0645736782872053,0,0
214,5.91909242469781,0,0
1392,1.8234834947519198,2,1
5503,0.37580446291452585,1,1
4602,7.689923896987153,2,1
7375,3.563995766017811,3,1
8232,2.1279765287274746,2,0
3962,2.1169132571500184,1,0
1263,6.3429945130294705,3,0
3335,3.743776819630418,2,0
7722,2.62426728907323,2,1
9467,0.757472625348826,2,0
6040,-1.178524115491314,1,1
124,10.47697969057066,2,0
9539,4.580406269910272,2,0
9050,5.547210026821026,0,0
8028,9.299755802726878,1,1
565,2.1921060648429247,0,1
1129,3.7463817163421744,1,1
8613,1.461726284993397,2,1
78,-0.9220484154432358,1,1
9175,1.8985443814654508,1,0
4691,2.1487191310123457,2,1
4774,8.774373671770288,1,0
8350,5.648589208658173,2,0
8692,-0.3792948878101594,3,1
8023,2.8802847903982727,1,1
4982,4.820498094605655,0,1
7772,0.9948880436002163,3,1
2517,4.528649131376808,1,1
8224,2.062518193070046,0,0
3609,7.594039078179994,1,0
4363,1.5415389611232406,1,0
4389,12.089181213135591,2,1
7838,1.2292125957328959,1,0
3923,3.9330500444407823,3,0
1389,1.9928748017199789,2,1
1519,2.3079522985381153,2,0
7824,8.4349093403492,1,0
5815,12.822124797532114,2,0
4552,4.673013747920231,2,0
1235,16.33776234088546,2,1
6049,1.4306394620008929,1,1
9350,3.9872105367134423,1,0
3465,5.167554021466215,0,1
1994,15.881885768634913,3,1
4998,-0.09585553934026914,1,1
3588,6.035338560675681,2,1
8773,6.582660427750554,1,1
8769,15.867239225190591,1,0
4329,7.126165073684113,1,1
7374,8.907709481864789,0,0
8277,3.829679011805387,3,0
5636,1.8673006084110355,2,1
3167,1.61653423532682,1,0
5744,2.070261022881793,1,1
314,5.3454143194391515,1,1
6253,3.3065955142138135,0,0
7832,1.9960932878887028,1,1
22,-0.5816196684959798,2,1
8437,2.2116818384228,2,0
4507,6.542410267914054,3,1
8108,1.5791400405655889,1,1
3240,1.0181137119788906,1,1
4127,9.429141056237544,0,1
4793,5.901340829851117,0,1
2243,6.16146475707038,2,0
9274,2.1521663552919215,2,1
2771,1.2683145756065315,0,1
3573,0.37826724684460356,3,1
5335,5.122139588696788,0,1
8770,1.3499156803680776,2,1
10,0.013726848063118524,3,1
5161,-0.8584078591382223,1,1
8387,3.460218571377332,1,0
5868,0.8177935476569578,1,0
3893,3.047281233098281,2,1
4795,6.035616208044109,2,1
5268,12.551291596810971,1,0
1545,4.121793240228614,2,0
8854,1.7562825684161325,2,1
4941,10.112991872816913,2,1
2308,3.275759342512285,2,0
3527,1.2583851646882733,2,1
8867,4.9741785754905905,2,0
5761,2.706791525383529,2,0
6446,2.250291553809488,2,0
8760,6.140326467944034,0,0
602,10.475956323926177,2,1
5984,6.995342342929675,1,1
9069,1.3796753580454335,1,0
3468,3.5950689541809826,2,0
8083,6.902574885089189,2,0
5772,1.1947920810795216,3,0
8360,10.38091160129121,2,0
8245,2.1784998707778342,1,1
8416,1.1050079048973958,2,1
3176,6.559151176099027,2,0
2707,6.074541314367533,3,1
3919,4.7571567388155716,3,0
4472,-1.3707042412033577,1,1
7650,11.751613335077813,1,1
3331,-1.1107729428941102,0,1
5552,5.308092998300127,2,0
5949,2.1683589431698103,1,1
7723,0.9405681603730023,2,1
5773,6.025687948235014,2,1
1385,-1.3585737003276823,2,1
436,10.90259373118997,1,0
988,12.430179016676295,2,0
8034,2.4179270327961784,0,0
4406,17.371001892909916,1,1
6208,0.6001255101971288,3,0
9594,0.9733063940652333,1,1
47,3.9290541077267314,2,0
6737,3.2817606481034467,2,1
7736,12.123991202140067,2,1
4610,2.2258078969877966,1,0
8239,0.3853579459630656,1,1
5088,-0.37954193303610584,2,1
8506,1.2471760154415064,1,1
6058,4.3356198562945,2,0
6916,4.501986577540476,2,0
1648,4.738864288737108,1,0
7534,1.3697482625343378,1,1
224,6.443847782506053,3,0
3294,4.426432283262029,1,1
757,7.65294765144235,3,1
3037,1.5710723923900272,1,1
2690,3.238163460712526,1,0
219,2.5780105000565063,1,0
5864,-0.9472184906904166,0,1
1743,0.2692441712425695,3,1
7874,14.249503889672066,3,0
1919,1.914495374112442,3,0
9682,8.251121977094526,0,0
7262,5.384751361090662,0,0
6891,1.8461548793118836,2,1
4212,3.354279428515656,1,1
5418,1.3524260375063797,0,1
8182,2.8418182999082493,2,1
1444,-1.6299417697123781,1,1
6865,5.118758430083519,1,0
3072,2.7578002226129854,2,1
9072,2.959538861523438,1,0
3623,2.592764694507812,2,1
2573,1.1138381192111693,1,1
4763,4.0185211488888255,1,1
7903,17.460756316851874,3,0
1452,11.741210922200212,2,0
1543,1.0808019612114177,1,0
6791,-1.3575495336020824,2,1
8525,4.191553241143243,1,1
822,6.521999861691782,2,1
3169,4.799393068511069,1,0
210,6.356923589215955,1,0
6712,6.049168062418796,1,0
7051,3.6761367529711353,2,0
4837,9.691319759904054,1,0
73,8.514218089417081,1,0
8762,5.0233264251844885,1,1
8894,-0.8350593340300585,2,1
6844,1.9162796861627829,1,1
5193,6.219074149177991,0,0
5760,8.495174443890322,1,0
4103,3.3614695619621653,2,1
2540,4.000266480719152,1,0
568,0.79648928824126,3,1
6871,0.20183453116917294,1,1
150,9.46388721718925,2,0
7171,1.404737789529936,2,0
1440,2.7579836893324448,0,1
5635,1.0029939110919448,2,0
3475,8.075522606680243,1,1
3576,3.8775558143432924,0,0
5219,2.6437120156499807,2,1
3990,2.069054408135033,2,1
7176,10.014063568597496,2,1
6577,3.241641346923705,1,0
9775,16.529792006408094,0,0
9723,11.69667941397526,1,0
9923,7.04852661158858,0,1
6457,4.547419010279694,2,0
504,1.2128993317193553,2,1
7016,6.302176601152638,2,0
5684,1.5365846757031854,3,0
516,3.626083137320414,3,0
977,2.6062814825045812,1,1
2908,10.534514504141956,2,0
7254,6.628544969330161,2,1
5097,1.375564791179789,2,1
9908,1.5856045462966941,0,0
973,1.928667748520927,1,0
2967,1.1537675929448872,1,0
4887,4.005771457521936,1,0
3092,2.611739641186933,2,0
1503,4.029056474070774,1,1
3820,-0.5099042968569119,1,1
4686,5.623216272552718,1,1
8217,2.3862385018861656,2,0
198,4.010025254934959,1,1
2293,0.62920875279098,0,1
6846,1.8747801851952248,1,1
6799,8.20813190606154,1,0
9903,4.166021944264857,1,1
993,4.349264695136476,0,0
7247,5.178539740308875,1,0
6854,4.19132081856684,1,0
9329,7.2618666537909835,2,0
5929,4.423218410960606,0,0
2200,4.000902823621978,1,1
5396,0.01448046567064143,1,1
1266,0.8130224630282292,2,1
9158,2.29447394385926,3,0
7447,0.214923642151704,2,1
8725,3.317724081877647,2,0
1334,4.683758032624863,3,0
3537,2.463541650922113,1,0
7643,4.477187206905272,1,1
5464,7.849660386479615,1,0
2995,0.7249474152536357,3,1
8861,1.213297600722902,1,0
1065,6.942174667854367,1,0
2180,7.384652251992895,3,0
7192,2.220491100012425,0,1
8989,4.640463128988687,2,0
6245,1.5034438265463963,2,0
4783,5.591531516930115,3,0
6815,6.936987409430714,1,0
6010,-0.06441748747794396,1,1
3334,19.29618157998788,2,0
6675,1.298178546440153,2,0
2384,3.80652417809301,2,0
8446,11.346487419704474,1,0
3237,11.527199829381043,2,0
826,4.2333611377765115,1,0
7787,8.992166035305182,2,1
1510,7.834905970363471,1,0
3145,-0.8412583355134808,0,1
3050,4.070664288860647,3,1
2946,4.059214710509947,1,1
9054,5.512711687227887,1,1
9103,3.552923649317112,3,0
9946,9.683681333718994,1,0
6082,-1.7769922875258881,0,1
6975,2.5403558604780043,2,1
8906,-0.27282760936024,2,1
574,7.504074846979268,3,1
800,11.563276775598245,2,1
655,2.38478569672099,1,0
3865,3.9328168878284155,1,0
2747,1.9440846280509003,1,1
3085,5.786973401355108,0,0
8487,6.07920338671747,1,0
8033,7.175135338778179,2,0
6139,11.317260989159786,1,0
815,-0.528544056824241,1,1
2229,0.09512061022869239,3,0
8049,1.123474330205691,3,0
9179,2.2355939360081307,1,0
4166,2.335446807880788,1,0
5473,-0.032257202723877665,2,1
5695,-0.9066524918796441,1,1
8577,5.465180715346532,2,0
6574,8.064038793267866,3,0
5716,4.083723556784736,1,1
2362,4.54627665944938,2,1
17,3.9532241434175655,2,0
7114,8.855517733171748,1,0
9332,10.119399970272266,1,0
448,8.975105314124061,2,0
6035,7.957143910552674,1,1
7452,6.411987953224628,1,1
9447,5.9794738480955285,2,1
6326,5.817213070302917,2,0
6093,10.23542434122476,1,0
8625,3.1318092735282255,0,0
4759,14.241536860983961,1,0
3235,0.38620539517751007,2,0
2511,5.621632162402754,2,1
7707,0.634680608856812,2,1
5502,3.703652558319922,2,1
7677,16.57546534222872,2,0
6996,4.439659825951926,3,0
7747,0.2795757977354137,3,0
4811,0.6808624184709617,1,0
9392,4.975756907545053,2,1
7146,17.60178924805804,1,0
2861,0.051252814856654005,2,1
1281,10.629822465881198,1,1
7548,0.5792011510369313,2,1
3635,4.048508942830336,1,1
9333,2.93573738432325,2,1
4223,9.318417505855113,2,0
1488,-0.9416179611900597,1,1
2435,3.7605442982161255,2,0
2066,0.7114047829470196,0,1
8153,2.620801590719916,1,0
9663,3.1250863171148895,1,0
6686,3.745941640405996,2,0
2954,1.8293779995331896,2,1
870,7.044170121651246,1,0
2377,0.9353320421630711,2,1
5687,1.585919480450471,3,1
7137,-0.31205941376903734,1,1
1175,0.036292038896653445,2,1
9212,6.290396707155336,1,1
6762,0.41033068070707746,1,1
126,7.271742625127594,2,0
4779,-0.21231216096136363,0,1
2198,10.351482982225242,2,1
2884,3.282204621592003,2,0
719,5.5691958917064746,1,0
9768,6.188276315954511,2,0
2330,14.18873919767568,2,1
3665,1.0537920461824881,1,0
1000,-0.708292751633653,2,1
1256,4.953325696924813,1,0
2890,-0.07614778001684952,3,1
8167,10.198389563931578,2,0
3477,8.224215948807744,1,0
6173,5.208167649729827,3,1
9891,2.078654377500865,1,0
3464,9.759165114009228,1,0
9095,9.856817942583604,1,1
8081,6.880544226821629,2,0
3984,2.953500416777146,2,1
8135,1.8483435400413968,1,1
3352,14.955771794669584,1,0
3516,3.2659078791106952,2,0
3816,2.283164156158751,1,0
9713,1.8425818408257402,3,1
4544,1.6058380460310087,1,1
4375,1.2335213265809626,3,0
2676,8.153045834999098,3,0
9969,7.5800470544964025,3,0
6719,4.847316288068959,0,0
7686,6.447161327462384,2,1
9703,14.187372923907715,2,0
9321,1.0302932260371565,1,1
2669,-0.330967088771573,1,1
7978,-1.0077318801453645,1,1
9986,5.310247759078816,1,1
4529,5.419841355744072,0,1
7795,13.749989144731972,1,1
6624,4.927895589240378,1,0
8774,11.614037073520162,3,0
578,5.885508011394732,1,1
9756,7.410811196769334,3,1
9567,5.380608476388936,2,1
990,12.01731241713912,3,0
1765,15.960726496715232,2,0
5068,-1.1227250994403555,0,1
8749,3.2611849222539044,1,0
9988,9.570615139262955,0,1
161,1.2458463830907625,2,0
5201,6.934645773674644,2,1
2718,9.863911010135443,2,1
1714,10.21706787208929,0,0
6199,1.795860805805985,3,0
472,1.5427954239619543,2,1
4563,6.820149523231276,2,1
2670,7.639814808648756,2,0
7377,3.6088218493145714,3,1
9127,-0.14569438618707942,1,1
4556,10.317658361494436,1,0
3524,7.396973690290638,1,1
6571,0.4898019584701734,2,1
6649,7.080585242755843,0,1
6118,10.44010335086068,3,1
1269,1.8634510293360202,1,0
7164,-0.34605857008688945,2,1
657,-0.5730811723249873,0,1
897,9.38159165287893,2,0
1572,3.7106145996223034,1,0
7624,3.3663940420605165,1,1
251,2.027488956837839,2,1
6254,0.6615466451302714,2,1
7441,4.460307745904631,1,0
2421,4.364297340855574,1,1
9324,6.231471875352973,1,0
1309,0.34759108559257257,0,1
2504,6.462001196532313,1,1
6459,3.4776517897799124,3,1
3948,0.6524563742705816,1,1
909,2.7045558737704543,1,1
8571,5.190869020300038,2,0
9589,3.2448544217202806,1,0
8607,0.8638209488111785,2,1
6827,-0.7015273136277709,1,1
7190,0.7651688084631312,2,1
4947,14.631178099277623,3,0
9130,4.792900062452559,1,1
5149,1.82168150618332,1,1
4489,10.486173689594395,0,0
5510,5.31660915715419,2,1
6589,-1.5901681191670645,1,1
3630,9.837185161784845,1,1
8803,1.3202319291146698,3,0
2174,3.236341053601781,1,1
7475,1.1947772447671374,2,1
6688,1.6361182861416874,2,0
3833,11.913878754546479,2,0
7819,6.619035327591854,2,0
4040,7.072727081913376,1,0
4440,3.9649511065971375,1,0
4287,3.2347670853826447,1,1
9033,0.6111107731169172,2,1
3714,3.9573313541419046,1,0
1063,3.8153565190832044,1,0
1548,-0.3622004129398606,1,1
2437,9.60848317719644,1,1
4808,4.77687356805031,2,1
7021,-0.9730397422820221,2,1
2209,6.530887407263646,1,0
9801,0.621357132936097,1,1
1518,5.5122121475426065,3,1
8845,2.02380700980508,2,1
3931,2.4001114176115386,3,0
6325,-1.5030525797989667,3,1
7619,0.49817432972265685,3,1
2955,14.696218735519484,0,0
4453,2.756248302795212,2,0
8535,1.1826727163039508,3,0
7893,10.831164931097831,2,0
1067,5.574300329147815,2,0
5432,6.858774420262036,1,0
5648,6.0936336758715335,2,0
9107,3.7553272643499565,2,0
1139,10.719693936792293,1,0
8465,6.819635402625092,2,0
8274,5.7087712616997415,1,1
6112,1.0945555702249115,1,1
1010,5.082994679831077,1,0
1685,4.24172708212565,2,0
3826,-0.22582847019199503,2,1
975,7.657472787558284,1,1
1944,7.210811046308528,1,0
9982,-0.16502842473802204,3,1
240,5.268777834463696,1,1
8600,0.23966198331135224,1,1
8289,1.744285987935919,3,0
2752,3.4621357644359394,0,1
3624,10.662291428917836,2,0
6925,10.174402571472893,0,1
3805,10.025657981396133,2,0
4707,5.3214373047797565,1,0
3183,3.2482188360294657,1,0
9222,0.6401071380551147,1,0
5725,1.350856590679294,2,0
3510,25.344008236963273,1,0
2641,6.21636385052622,1,0
4969,6.201858554964224,2,1
948,2.0628034652475504,2,1
5015,6.811983735439655,2,0
2474,-0.9822893454678321,1,1
3927,12.011479669806295,3,0
6677,-0.4603693713708572,1,1
8954,8.5519569038537,1,0
4471,0.11995753131131126,2,1
8091,5.4230359640609125,2,1
2909,3.1640158080400616,0,0
5218,0.7890611329014159,2,1
1756,0.03622913099964897,0,1
7694,2.3486881404094566,2,0
295,3.340714191198632,1,0
7472,-1.2210893935787706,2,1
9234,-0.8534186887926998,3,1
7129,3.7411114692955394,0,0
2754,9.282634517051706,3,0
8980,-0.9122253276364161,2,1
5187,5.490967165734652,2,1
100,7.736185421211697,1,1
137,0.7098004787075101,1,1
1535,2.4870393333029917,2,0
1679,4.949416098678575,1,1
5520,4.249060281679775,3,0
503,20.560872483157006,1,1
2411,7.925044267746468,2,1
